rank,eligible,eligibility_reasons,distribution_ready,distribution_readiness_reasons,apn,site_apns,site_type,parcel_count,residential_zoning,SITUS_ADD,SITUS_CTY,FID,centroid_lon,centroid_lat,score,gross_acres,screenable_acres,excluded_acres,wetland_exclusion_acres,protected_exclusion_acres,farmland_exclusion_acres,city_exclusion_acres,improvement_value,improvement_value_per_acre,flat_fraction,open_fraction,contiguous_acres,mean_slope_deg,estimated_mw,reference_project_mw,reference_battery_mwh,reference_annual_mwh,reference_average_kw,static_pv_export_limit_mw,reference_export_gap_mw,interconnection_path,screened_project_mw,screened_annual_mwh,transmission_distance_m,transmission_Name,transmission_kV,transmission_Owner,transmission_Status,transmission_Type,highway_1_side,highway_1_distance_m,highway_1_viewshed_exposure,highway_1_visible_length_m,highway_1_nearest_visible_distance_m,pge_distance_m,pge_FeederId,pge_FeederName,pge_CSV_LineSection,pge_GenCapacity_kW,pge_GenericPVCapacity_kW,pge_voltage_kv,pge_phase_cnt,pge_ICA_Analysis_Date,pge_Feeder_Name,pge_Substation,pge_Nominal_Voltage,pge_ResCust,pge_ComCust,pge_IndCust,pge_AgrCust,pge_OthCust,pge_Existing_DG,pge_Queued_DG,pge_Total_DG,pge_profile_min_load_kw,pge_profile_peak_load_kw,pge_profile_min_midday_load_kw,fire_hazard,solar_kwh_m2_day,annual_mwh_per_mw,LCP_CODE,GEN_PLAN,BASEZONE,score_contiguous_land,score_flat_fraction,score_open_land_cover,score_undeveloped,score_industrial_reuse,score_distribution_proximity,score_residential_demand,score_evening_peak_demand,score_grid_hosting_capacity,score_solar_resource,score_transmission_proximity,score_low_highway_visibility
,False,insufficient_open_flat_acres,False,"insufficient_open_flat_acres,insufficient_static_pv_ica",1194601500,1194601500,greenfield,1,False,NONE, ,22668,-123.75858883811927,39.29093223688392,0.6905713868863366,37.271544690556006,14.49450888604373,22.777035804512273,22.777035804513226,0.0,0.0,0.0,0.0,0.0,0.31666666666666665,0.0,0.0,21.026626913067776,0.0,0.0,0.0,0.0,0.0,0.064,0.0,static_distribution,0.0,0.0,2187.3335954172453,PG&E 60kV,60,PG&E,Operational,OH,east,2840.5702082640655,0.0,0.0,,33.91861285618146,043081101,BIG RIVER 1101,4759824,44.0,64.0,12,3.0,Oct 2025,BIG RIVER 1101,BIG RIVER,12,2114,460,35,3,18,1867,6636,8503,1460.0,4339.0,1460.0,Moderate,4.9243,1545.7377699999997, ,RMR20,UR,0.0,0.31666666666666665,0.0,1.0,0.0,0.9666501743328729,0.7743589743589744,0.9484153005464481,0.032,1.0,0.11221556215057646,1.0
,False,insufficient_open_flat_acres,False,"insufficient_open_flat_acres,insufficient_static_pv_ica",0691201700,0691201700,greenfield,1,False,NONE, ,15464,-123.72639251263567,39.51472322416513,0.6903057158395699,74.44536326777097,73.14944585028091,1.2959174174900596,1.2959174174895272,0.0,0.0,0.0,0.0,0.0,0.09696969696969697,0.0,0.0,20.39450589537328,0.0,0.0,0.0,0.0,0.0,0.027,0.0,static_distribution,0.0,0.0,10083.082577224917,PG&E 60kV,60,PG&E,Operational,OH,east,2559.4916165662853,0.0,0.0,,0.0,042761101,FORT BRAGG A 1101,4717592,20.0,27.0,12,3.0,May 2026,FORT BRAGG A 1101,FORT BRAGG A,12,2136,484,66,3,25,1684,2188,3872,1706.0,4575.0,1901.0,Moderate,4.9243,1545.7377699999997, ,FL160,TP,0.0,0.09696969696969697,0.0,1.0,0.0,1.0,0.7824175824175824,1.0,0.0135,1.0,4.178042718642884e-05,1.0
,False,insufficient_open_flat_acres,False,"insufficient_open_flat_acres,insufficient_static_pv_ica",0690701600,0690701600,greenfield,1,False,NONE, ,11348,-123.73630667889249,39.52942507343975,0.6902865752945144,73.1693281821604,61.80737133466617,11.361956847494227,11.361956847494344,0.0,0.0,0.0,0.0,0.0,0.07581227436823104,0.07581227436823104,0.2223948433204488,18.136793422028582,0.04043542605826342,0.04043542605826342,0.16174170423305367,62.50256530429998,7.13499603930365,0.027,0.013435426058263419,controlled_export_or_distribution_upgrade,0.027,41.73491978999999,11364.978065568837,PG&E 60kV,60,PG&E,Operational,OH,east,1423.5123703651204,0.0,0.0,,29.780443097773777,042761101,FORT BRAGG A 1101,5109629,20.0,27.0,12,3.0,May 2026,FORT BRAGG A 1101,FORT BRAGG A,12,2136,484,66,3,25,1684,2188,3872,1706.0,4575.0,1901.0,Moderate,4.9243,1545.7377699999997,R,FL160,TP,0.011119742166022439,0.07581227436823104,0.07581227436823104,1.0,0.0,0.9706586249556219,0.7824175824175824,1.0,0.0135,1.0,1.1594519068945848e-05,1.0
,False,insufficient_open_flat_acres,False,"insufficient_open_flat_acres,insufficient_static_pv_ica",1442006600,1442006600,greenfield,1,True,NONE, ,4048,-123.54629458083951,38.80530953476251,0.6899654259368161,39.118058659004525,30.78365956516872,8.334399093835806,8.334399093835872,0.0,0.0,0.0,0.0,0.0,0.40559440559440557,0.0,0.0,13.241150615726555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,static_distribution,-0.082,-119.78788124000002,365.3159567408955,PG&E 60kV,60,PG&E,Operational,OH,east,1685.0455299531636,0.0,0.0,,0.0,042841111,GUALALA 1111,3611335,0.0,0.0,12,3.0,Jan 2026,GUALALA 1111,GUALALA,12,2385,121,17,0,10,4678,4935,9613,-82.0,3626.0,-82.0,High,4.6538,1460.8278200000002,R,RMR40,RMR,0.0,0.40559440559440557,0.0,1.0,0.0,1.0,0.8736263736263736,0.792568306010929,0.0,0.9450683345856266,0.6939773494133392,1.0
,False,insufficient_open_flat_acres,False,"insufficient_open_flat_acres,insufficient_static_pv_ica",0150705600,0150705600,greenfield,1,False,33801 N HWY 1,WESTPORT,43575,-123.78258387471006,39.59923827223354,0.6897841005311365,30.65864962196316,30.658644121270072,5.500693088578146e-06,0.0,5.5006930857403186e-06,0.0,0.0,0.0,0.0,0.050724637681159424,0.9202898550724637,0.2223948433204488,25.157478243764555,0.04043542605826342,0.04043542605826342,0.16174170423305367,62.50256530429998,7.13499603930365,0.136,0.0,static_distribution,0.04043542605826342,62.50256530429998,18109.161978915745,PG&E 60kV,60,PG&E,Operational,OH,east,1.6738602779924407,0.0,0.0,,431.1601900409508,042761101,FORT BRAGG A 1101,4934349,92.0,136.0,12,3.0,May 2026,FORT BRAGG A 1101,FORT BRAGG A,12,2136,484,66,3,25,1684,2188,3872,1706.0,4575.0,1901.0,High,4.9243,1545.7377699999997,R,RL160,RL,0.011119742166022439,0.050724637681159424,0.9202898550724637,1.0,0.0,0.6497548181867409,0.7824175824175824,1.0,0.068,1.0,1.3654974097923334e-08,1.0
,False,"insufficient_open_flat_acres,excluded_base_zoning",False,"insufficient_open_flat_acres,excluded_base_zoning",1193201000,1193201000,greenfield,1,False,9501 N HWY 1,MENDOCINO,21406,-123.79135020291481,39.29439254936763,0.6897095735539474,13.423395654384944,0.00036148694930205965,13.423034167435642,1.322493105058744,13.422966939866084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.636,0.0,static_distribution,0.0,0.0,6.963323036182489,PG&E 60kV,60,PG&E,Operational,OH,east,51.861116456729164,0.0,0.0,,28.205551429744585,043081101,BIG RIVER 1101,4794594,455.0,636.0,12,3.0,Oct 2025,BIG RIVER 1101,BIG RIVER,12,2114,460,35,3,18,1867,6636,8503,1460.0,4339.0,1460.0,Moderate,4.9243,1545.7377699999997,R,OSDPR,OS,0.0,0.0,0.0,1.0,0.0,0.9721885115231567,0.7743589743589744,0.9484153005464481,0.318,1.0,0.9930608647227147,1.0
,False,insufficient_open_flat_acres,False,"insufficient_open_flat_acres,insufficient_static_pv_ica",0150705700,0150705700,greenfield,1,False,NONE, ,44831,-123.77953653562109,39.59898317209258,0.6892485988362627,22.291264672025648,19.794869052149142,2.4963956198765054,2.496395619876364,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.9888888888888889,0.2223948433204488,30.160632815744126,0.04043542605826342,0.04043542605826342,0.16174170423305367,62.50256530429998,7.13499603930365,0.136,0.0,static_distribution,0.04043542605826342,62.50256530429998,18124.769994386024,PG&E 60kV,60,PG&E,Operational,OH,east,205.1087927537402,0.0,0.0,,443.01922382108813,042761101,FORT BRAGG A 1101,4934349,92.0,136.0,12,3.0,May 2026,FORT BRAGG A 1101,FORT BRAGG A,12,2136,484,66,3,25,1684,2188,3872,1706.0,4575.0,1901.0,High,4.9243,1545.7377699999997,R,RL160,RL,0.011119742166022439,0.011111111111111112,0.9888888888888889,1.0,0.0,0.6420948634523731,0.7824175824175824,1.0,0.068,1.0,1.3443501676421368e-08,1.0
,False,"insufficient_open_flat_acres,excluded_base_zoning",False,"insufficient_open_flat_acres,excluded_base_zoning,insufficient_static_pv_ica",1181600300,1181600300,greenfield,1,False,45300 LIGHTHOUSE RD,MENDOCINO,52067,-123.81899219052931,39.34946849702502,0.688501082839429,38.64856482944557,0.0001275864707793805,38.648437242974786,25.845604790426474,38.64835961524615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.319,0.0,static_distribution,0.0,0.0,609.5870898260407,PG&E 60kV,60,PG&E,Operational,OH,west,545.3059051975506,0.0,0.0,,198.7520790743013,042761102,FORT BRAGG A 1102,3791655,229.0,319.0,12,3.0,Oct 2025,FORT BRAGG A 1102,FORT BRAGG A,12,2730,272,37,11,27,2555,2892,5447,1146.0,3840.0,1146.0,High,4.9243,1545.7377699999997,R,OSDPR,OS,0.0,0.0,0.0,1.0,0.0,0.8197531020899478,1.0,0.839344262295082,0.1595,1.0,0.5435752705019983,1.0
,False,insufficient_open_flat_acres,False,"insufficient_open_flat_acres,insufficient_static_pv_ica",0690602600,0690602600,greenfield,1,True,26585 N HWY 1,FORT BRAGG,8838,-123.7568101534341,39.51719648898358,0.6884913472583248,13.380827589072512,12.294895826525991,1.0859317625465206,1.0859317625454394,0.0,0.0,0.0,74701.0,5582.689075300901,0.9491525423728814,0.288135593220339,3.7807123364476296,5.917029438528492,0.6874022429904781,0.6874022429904781,2.7496089719619126,1062.5436101730995,121.29493266816203,0.139,0.5484022429904781,controlled_export_or_distribution_upgrade,0.139,214.85755002999997,9675.38256339918,PG&E 60kV,60,PG&E,Operational,OH,east,241.9371262842377,0.0,0.0,,243.0985195762943,042761101,FORT BRAGG A 1101,3669946,97.0,139.0,12,3.0,May 2026,FORT BRAGG A 1101,FORT BRAGG A,12,2136,484,66,3,25,1684,2188,3872,1706.0,4575.0,1901.0,Moderate,4.9243,1545.7377699999997,R,RR10,RR,0.18903561682238149,0.9491525423728814,0.288135593220339,0.44173109246990994,0.0,0.7841942514803065,0.7824175824175824,1.0,0.0695,1.0,6.281086038347869e-05,1.0
,False,insufficient_open_flat_acres,False,insufficient_open_flat_acres,0183600500,0183600500,greenfield,1,True,NONE, ,18139,-123.78990315535064,39.42954450433118,0.688319480157325,15.816028009703341,9.423470425323915,6.392557584379427,6.392557584379197,0.0,0.0,0.0,0.0,0.0,0.37209302325581395,0.0,0.0,13.308444058830604,0.0,0.0,0.0,0.0,0.0,2.641,0.0,static_distribution,0.0,0.0,109.39750022221362,PG&E 60kV,60,PG&E,Operational,OH,east,1210.9564660530093,0.0,0.0,,810.684999821515,042761101,FORT BRAGG A 1101,4212003,1700.0,2641.0,12,3.0,May 2026,FORT BRAGG A 1101,FORT BRAGG A,12,2136,484,66,3,25,1684,2188,3872,1706.0,4575.0,1901.0,High,4.9243,1545.7377699999997,U,RR5,RR,0.0,0.37209302325581395,0.0,1.0,0.0,0.4445534428723607,0.7824175824175824,1.0,1.0,1.0,0.8963740377932127,1.0
,False,insufficient_open_flat_acres,False,"insufficient_open_flat_acres,insufficient_static_pv_ica",1181300800,1181300800,greenfield,1,False,NONE, ,20298,-123.8049560372757,39.35834764225596,0.6874065528794199,22.63763673109633,19.266740995143202,3.370895735953127,3.3708957359526623,0.0,0.0,0.0,0.0,0.0,0.24444444444444444,0.0,0.0,19.914819291822194,0.0,0.0,0.0,0.0,0.0,0.319,0.0,static_distribution,0.0,0.0,13.046673827098761,PG&E 60kV,60,PG&E,Operational,OH,east,62.949018010731145,0.0,0.0,,514.3972436014171,042761102,FORT BRAGG A 1102,3878580,229.0,319.0,12,3.0,Oct 2025,FORT BRAGG A 1102,FORT BRAGG A,12,2730,272,37,11,27,2555,2892,5447,1146.0,3840.0,1146.0,Moderate,4.9243,1545.7377699999997,R,FL160,TP,0.0,0.24444444444444444,0.0,1.0,0.0,0.5978608504871585,1.0,0.839344262295082,0.1595,1.0,0.9870380651011758,1.0
,False,insufficient_open_flat_acres,False,"insufficient_open_flat_acres,insufficient_static_pv_ica",1452700700,1452700700,greenfield,1,True,40951 OLD STAGE RD,GUALALA,37009,-123.51847588849948,38.767407653339326,0.6873010991746927,15.66254069079733,15.660487141047282,0.0020535497500482336,0.0020535497500157986,0.0,0.0,0.0,0.0,0.0,0.3880597014925373,0.0,0.0,12.544668134697147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,static_distribution,-0.082,-119.78788124000002,51.31205990318516,PG&E 60kV,60,PG&E,Operational,OH,east,395.4864119564562,0.0,0.0,,55.87799588020288,042841111,GUALALA 1111,3605738,0.0,0.0,12,3.0,Jan 2026,GUALALA 1111,GUALALA,12,2385,121,17,0,10,4678,4935,9613,-82.0,3626.0,-82.0,High,4.6538,1460.8278200000002,U,RMR40,RMR,0.0,0.3880597014925373,0.0,1.0,0.0,0.945654502597868,0.8736263736263736,0.792568306010929,0.0,0.9450683345856266,0.9499821729274147,1.0
,False,insufficient_open_flat_acres,False,"insufficient_open_flat_acres,insufficient_static_pv_ica",0691033900,0691033900,greenfield,1,True,33300 LITTLE VALLEY RD,FORT BRAGG,10259,-123.75208615454625,39.50471633149528,0.6866997017914243,13.333428760344654,13.333428760344654,0.0,0.0,0.0,0.0,0.0,39241.0,2943.0539364869014,0.6166666666666667,0.0,0.0,7.925480169579226,0.0,0.0,0.0,0.0,0.0,0.027,0.0,static_distribution,0.0,0.0,8461.163407691676,PG&E 60kV,60,PG&E,Operational,OH,east,1080.4764630780894,0.0,0.0,,2.0273113854774016,042761101,FORT BRAGG A 1101,3950725,20.0,27.0,12,3.0,May 2026,FORT BRAGG A 1101,FORT BRAGG A,12,2136,484,66,3,25,1684,2188,3872,1706.0,4575.0,1901.0,Moderate,4.9243,1545.7377699999997,R,RMR20,RMR,0.0,0.6166666666666667,0.0,0.7056946063513099,0.0,0.9979747422222476,0.7824175824175824,1.0,0.0135,1.0,0.0002115258366807612,1.0
,False,"insufficient_open_flat_acres,excluded_base_zoning",False,"insufficient_open_flat_acres,excluded_base_zoning,insufficient_static_pv_ica",0690101000,0690101000,greenfield,1,False,27700 SHORELINE HWY 1,FORT BRAGG,11659,-123.75934055345567,39.53340872139487,0.6865769426918462,15.725583703310527,0.00025246572377316976,15.725331237586753,1.1628039818125822,15.72511622698763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.139,0.0,static_distribution,0.0,0.0,11254.375905789395,PG&E 60kV,60,PG&E,Operational,OH,west,24.587151226427245,0.0,0.0,,0.0,042761101,FORT BRAGG A 1101,3705832,97.0,139.0,12,3.0,May 2026,FORT BRAGG A 1101,FORT BRAGG A,12,2136,484,66,3,25,1684,2188,3872,1706.0,4575.0,1901.0,Moderate,4.9243,1545.7377699999997,R,OSDPR,OS,0.0,0.0,0.0,1.0,0.0,1.0,0.7824175824175824,1.0,0.0695,1.0,1.2950503298959903e-05,1.0
,False,insufficient_open_flat_acres,False,"insufficient_open_flat_acres,insufficient_static_pv_ica",0690104400,0690104400,greenfield,1,False,NONE, ,14535,-123.7603195865868,39.54558624592234,0.6865330149920094,30.968101688218432,0.0008304235070763501,30.967271264711357,25.59822668170506,30.964903890951057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.139,0.0,static_distribution,0.0,0.0,12379.528933047677,PG&E 60kV,60,PG&E,Operational,OH,east,17.595569554642545,0.0,0.0,,0.5481531147097304,042761101,FORT BRAGG A 1101,5220578,97.0,139.0,12,3.0,May 2026,FORT BRAGG A 1101,FORT BRAGG A,12,2136,484,66,3,25,1684,2188,3872,1706.0,4575.0,1901.0,Moderate,4.9243,1545.7377699999997,R,RL160,RL,0.0,0.0,0.0,1.0,0.0,0.9994519970937619,0.7824175824175824,1.0,0.0695,1.0,4.203769508994305e-06,1.0
,False,"insufficient_open_flat_acres,excluded_base_zoning",False,"insufficient_open_flat_acres,excluded_base_zoning,insufficient_static_pv_ica",0690520100,0690520100,greenfield,1,False,NONE, ,4300,-123.76487834644776,39.5262821755546,0.6864084592882328,53.891823506257936,0.00022882758438244713,53.891594678673556,44.22409731647022,53.8912786231451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.139,0.0,static_distribution,0.0,0.0,10483.899384688038,PG&E 60kV,60,PG&E,Operational,OH,west,1.907566439283031,0.0,0.0,,2.110146450057134,042761101,FORT BRAGG A 1101,3888191,97.0,139.0,12,3.0,May 2026,FORT BRAGG A 1101,FORT BRAGG A,12,2136,484,66,3,25,1684,2188,3872,1706.0,4575.0,1901.0,Moderate,4.9243,1545.7377699999997,R,OSDPR,OS,0.0,0.0,0.0,1.0,0.0,0.9978920783438078,0.7824175824175824,1.0,0.0695,1.0,2.7983391494535693e-05,1.0
,False,insufficient_open_flat_acres,False,"insufficient_open_flat_acres,insufficient_static_pv_ica",0202800700,0202800700,greenfield,1,False,NONE, ,54141,-123.76842342810427,39.44034463492233,0.6863537910344926,10.111407298256655,7.310455030353794,2.8009522679028604,2.800952267902958,0.0,0.0,0.0,0.0,0.0,0.09375,0.21875,0.4447896866408976,25.022080951811187,0.08087085211652684,0.08087085211652684,0.32348340846610735,125.00513060859996,14.2699920786073,0.258,0.0,static_distribution,0.08087085211652684,125.00513060859996,1135.4522638222172,PG&E 60kV,60,PG&E,Operational,OH,east,3094.388625767666,0.0,0.0,,323.1280240477698,042761104,FORT BRAGG A 1104,3111409,113.0,258.0,12,3.0,Mar 2026,FORT BRAGG A 1104,FORT BRAGG A,12,2509,133,17,2,12,2175,2753,4928,887.0,4064.0,887.0,Moderate,4.9243,1545.7377699999997,U,AG60,AG,0.022239484332044878,0.09375,0.21875,1.0,0.0,0.723881174237369,0.919047619047619,0.8883060109289618,0.129,1.0,0.32127678660454895,1.0
,False,insufficient_open_flat_acres,False,insufficient_open_flat_acres,0196400100,0196400100,greenfield,1,False,NONE, ,52623,-123.77776045407244,39.432139757023975,0.6862513803505672,36.66831439919112,28.825720407698658,7.8425939914924605,7.842593991492439,0.0,0.0,0.0,0.0,0.0,0.4921875,0.0,0.0,13.929619057571491,0.0,0.0,0.0,0.0,0.0,1.063,0.0,static_distribution,0.0,0.0,23.45540161839139,PG&E 60kV,60,PG&E,Operational,OH,east,2251.5398339208714,0.0,0.0,,914.191400371903,042761104,FORT BRAGG A 1104,3356985,345.0,1063.0,12,3.0,Mar 2026,FORT BRAGG A 1104,FORT BRAGG A,12,2509,133,17,2,12,2175,2753,4928,887.0,4064.0,887.0,High,4.9243,1545.7377699999997,U,FL160,TP,0.0,0.4921875,0.0,1.0,0.0,0.4008406146565865,0.919047619047619,0.8883060109289618,0.5315,1.0,0.9768175381787353,1.0
,False,"insufficient_open_flat_acres,excluded_base_zoning",False,"insufficient_open_flat_acres,excluded_base_zoning,insufficient_static_pv_ica",0150103100,0150103100,greenfield,1,False,NONE, ,42621,-123.78174761925904,39.61125223119967,0.6861117567653695,69.09860177117564,0.0006066496122617271,69.09799512156337,34.27522895145772,69.09742682982028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.136,0.0,static_distribution,0.0,0.0,19007.29255090469,PG&E 60kV,60,PG&E,Operational,OH,crosses,0.0,0.0,0.0,,5.453046834955348,042761101,FORT BRAGG A 1101,3482108,92.0,136.0,12,3.0,May 2026,FORT BRAGG A 1101,FORT BRAGG A,12,2136,484,66,3,25,1684,2188,3872,1706.0,4575.0,1901.0,High,4.9243,1545.7377699999997,R,OS,OS,0.0,0.0,0.0,1.0,0.0,0.9945617940366934,0.7824175824175824,1.0,0.068,1.0,5.562086379809716e-09,1.0
,False,insufficient_open_flat_acres,False,"insufficient_open_flat_acres,insufficient_static_pv_ica",1194101700,1194101700,greenfield,1,True,43600 COMPTCHE UKIAH RD,MENDOCINO,35309,-123.77197042481296,39.294194014187376,0.6857000701861198,12.61317982561717,11.703836143529264,0.909343682087906,0.9093988573258649,3.0629699574171797e-06,0.0,0.0,48015.0,3806.7323754857034,0.9444444444444444,0.0,0.0,3.4076328565569223,0.0,0.0,0.0,0.0,0.0,0.064,0.0,static_distribution,0.0,0.0,1370.0314410642925,PG&E 60kV,60,PG&E,Operational,OH,east,1788.2189105169548,0.0,0.0,,28.910175495778063,043081101,BIG RIVER 1101,3642129,44.0,64.0,12,3.0,Oct 2025,BIG RIVER 1101,BIG RIVER,12,2114,460,35,3,18,1867,6636,8503,1460.0,4339.0,1460.0,Moderate,4.9243,1545.7377699999997, ,RR5,RR,0.0,0.9444444444444444,0.0,0.6193267624514296,0.0,0.9715037253879444,0.7743589743589744,0.9484153005464481,0.032,1.0,0.25409897028514405,1.0
,False,"insufficient_open_flat_acres,excluded_base_zoning",False,"insufficient_open_flat_acres,excluded_base_zoning,insufficient_static_pv_ica",0174000800,0174000800,greenfield,1,False,NONE, ,17781,-123.81431459342369,39.3829862623513,0.685673746418211,11.14490242645682,5.261081508813588e-05,11.144849815641733,9.342362893013709,11.144849815641722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.26,0.0,static_distribution,0.0,0.0,1175.6183837765104,PG&E 60kV,60,PG&E,Operational,OH,west,19.07841196199831,0.0,0.0,,197.04364055684562,042761102,FORT BRAGG A 1102,3751582,190.0,260.0,12,3.0,May 2026,FORT BRAGG A 1102,FORT BRAGG A,12,2730,272,37,11,27,2555,2892,5447,1146.0,3840.0,1146.0,High,4.9243,1545.7377699999997,R,OSDPR,OS,0.0,0.0,0.0,1.0,0.0,0.8211547968781104,1.0,0.839344262295082,0.13,1.0,0.3086280700748897,1.0
,False,insufficient_open_flat_acres,False,insufficient_open_flat_acres,55651,55651,greenfield,1,False, , ,55651,-123.79138454300683,39.27787825608956,0.6855848341235893,10.779353101120043,0.0004260305100430557,10.778927070609999,2.0118211030167172,10.778772153496961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.636,0.0,static_distribution,0.0,0.0,267.331801863383,PG&E 60kV,60,PG&E,Operational,OH,crosses,0.0,0.0,0.0,,52.257449560032555,043081101,BIG RIVER 1101,5572829,455.0,636.0,12,3.0,Oct 2025,BIG RIVER 1101,BIG RIVER,12,2114,460,35,3,18,1867,6636,8503,1460.0,4339.0,1460.0,High,4.9243,1545.7377699999997, , , ,0.0,0.0,0.0,1.0,0.0,0.9490844940019846,0.7743589743589744,0.9484153005464481,0.318,1.0,0.7654190618562807,1.0
,False,insufficient_open_flat_acres,False,"insufficient_open_flat_acres,insufficient_static_pv_ica",0132502100,0132502100,greenfield,1,False,NONE, ,13447,-123.78042122987141,39.62883123065373,0.6853437080292781,96.05893271073549,0.0005998510907147142,96.05833285964478,18.766882874464407,96.05833292768193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.136,0.0,static_distribution,0.0,0.0,21015.677970493107,PG&E 60kV,60,PG&E,Operational,OH,east,10.699660347270838,0.0,0.0,,15.153044233674123,042761101,FORT BRAGG A 1101,5330182,92.0,136.0,12,3.0,May 2026,FORT BRAGG A 1101,FORT BRAGG A,12,2136,484,66,3,25,1684,2188,3872,1706.0,4575.0,1901.0,High,4.9243,1545.7377699999997,R,RL160,RL,0.0,0.0,0.0,1.0,0.0,0.984961185437505,0.7824175824175824,1.0,0.068,1.0,7.464608310201869e-10,1.0
,False,insufficient_open_flat_acres,False,"insufficient_open_flat_acres,insufficient_static_pv_ica",0134000900,0134000900,greenfield,1,False,46790 N HWY 1,WESTPORT,8782,-123.8240510540497,39.73708186754681,0.6849305974974097,39.221836057477155,22.353869410490134,16.86796664698702,16.867875281838568,5.177382527515467e-06,0.0,0.0,0.0,0.0,0.3564356435643564,0.32673267326732675,4.003107179768079,18.12383135992435,0.7278376690487416,0.7278376690487416,2.9113506761949663,1125.0461754773996,128.42992870746573,0.096,0.6318376690487416,controlled_export_or_distribution_upgrade,0.096,148.39082591999997,23084.85322900017,PG&E 60kV,60,PG&E,Operational,OH,west,241.69869466633807,0.0,0.0,,943.3894184453798,042761101,FORT BRAGG A 1101,3367079,67.0,96.0,12,3.0,May 2026,FORT BRAGG A 1101,FORT BRAGG A,12,2136,484,66,3,25,1684,2188,3872,1706.0,4575.0,1901.0,High,4.9243,1545.7377699999997,R,FL160,FL,0.20015535898840392,0.3564356435643564,0.32673267326732675,1.0,0.0,0.3893060754321974,0.7824175824175824,1.0,0.048,1.0,9.427046018204363e-11,1.0
,False,insufficient_open_flat_acres,False,"insufficient_open_flat_acres,insufficient_static_pv_ica",1452900800,1452900800,greenfield,1,False,NONE, ,41085,-123.52215892177503,38.76417219224535,0.6848980332025826,54.930571062714215,49.734526397240245,5.19604466547397,5.196044665474352,0.0,0.0,0.0,167280.0,3045.298761030838,0.8371040723981901,0.027149321266968326,0.4447896866408976,5.64749462077494,0.08087085211652684,0.08087085211652684,0.32348340846610735,118.1383905989283,13.486117648279485,0.0,0.08087085211652684,controlled_export_or_distribution_upgrade,-0.082,-119.78788124000002,259.87795325769775,PG&E 60kV,60,PG&E,Operational,OH,east,14.746854496747934,0.0,0.0,,0.0,042841111,GUALALA 1111,3254479,0.0,0.0,12,3.0,Jan 2026,GUALALA 1111,GUALALA,12,2385,121,17,0,10,4678,4935,9613,-82.0,3626.0,-82.0,Very High,4.6538,1460.8278200000002,U,GPD,GPD,0.022239484332044878,0.8371040723981901,0.027149321266968326,0.6954701238969162,0.0,1.0,0.8736263736263736,0.792568306010929,0.0,0.9450683345856266,0.7711456958805579,1.0
,False,"insufficient_open_flat_acres,excluded_base_zoning",False,"insufficient_open_flat_acres,excluded_base_zoning,insufficient_static_pv_ica",0153700400,0153700400,greenfield,1,False,NONE, ,43512,-123.78371064720372,39.59790338378472,0.6848742610617254,66.43250154536345,0.0003703954127689288,66.43213114995068,15.795472391365783,66.43168113640856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.136,0.0,static_distribution,0.0,0.0,17681.55053754505,PG&E 60kV,60,PG&E,Operational,OH,crosses,0.0,0.0,0.0,,21.128548205793876,042761101,FORT BRAGG A 1101,4934349,92.0,136.0,12,3.0,May 2026,FORT BRAGG A 1101,FORT BRAGG A,12,2136,484,66,3,25,1684,2188,3872,1706.0,4575.0,1901.0,Moderate,4.9243,1545.7377699999997,R,OS,OS,0.0,0.0,0.0,1.0,0.0,0.9790930958187593,0.7824175824175824,1.0,0.068,1.0,2.094113275813825e-08,1.0
